/* DATA DESCRIPTION:
AlexEst_F173_A4	Flood	F173	A4	069	32.393900	34.869600	2018-01-05T13:45:00	Estuary mouth	10	142.5	31.249	267179.7	0.282	0.310	0.014	0.169	0.008	0.012	0.234	0.035	0.214	0.011	0.071	0.008	0.017	0.100	0.030	0.005	0.007	2.348	0.000	0.000	0.067	11.909	0.017	0.001	0.022	0.124	0.000	0.134	0.010	0.000	0.102	0.093	0.000	0.001	0.004	0.002		0.005	0.014	0.016	0.024	0.000	0.007	0.018	0.065	0.004	0.000	0.018	0.002	0.363	0.118	0.029	0.002	0.000	0.025	0.001	0.005	0.000	0.037	0.025	0.491	1.536	0.000	0.122	0.074	3.044	0.000	0.000	0.051		0.001	0.003		0.000	0.066	0.016	0.442
AlexEst_F173_A4	Flood	F173	A4	070	32.393900	34.869600	2018-01-05T14:30:00	Estuary mouth	10	37.5	30.210	67972.5	0.321	0.413	0.016	0.188	0.011	0.037	0.268	0.025	0.137	0.018	0.076	0.010	0.028	0.133	0.040	0.006	0.008	3.264	0.000	0.000	0.105	0.000	0.026	0.001	0.008	0.190	0.000	0.197	0.013	0.000	0.183	0.207	0.000	0.004	0.008	0.003		0.004	0.025	0.028	0.026	0.000	0.021	0.020	0.082	0.007	0.000	0.030	0.002	0.517	0.098	0.054	0.002	0.000	0.018	0.003	0.004	0.000	0.127	0.032	0.480	1.991	0.000	0.086	0.072	4.253	0.000	0.000	0.032		0.000	0.003		0.000	0.040	0.009	0.311
AlexEst_F173_A4	Flood	F173	A4	071	32.393900	34.869600	2018-01-05T15:00:00	Estuary mouth	10	37.5	29.392	66131.1	0.219	0.222	0.025	0.130	0.014	0.037	0.239	0.081	0.087	0.010	0.024	0.010	0.005	0.302	0.062	0.002	0.007	3.346	0.000	0.000	0.148	0.000	0.020	0.000	0.015	0.239	0.000	0.147	0.015	0.000	0.076	0.106	0.000	0.001	0.007	0.002		0.007	0.028	0.034	0.030	0.000	0.010	0.072	0.073	0.007	0.000	0.024	0.003	0.569	0.853	0.043	0.002	0.000	0.024	0.054	0.055	0.000	0.164	0.039	0.434	0.910	0.000	0.142	0.020	1.287	0.154	0.000	0.025		0.000	0.000		0.000	0.024	0.014	0.226
AlexEst_F173_A4	Flood	F173	A4	072	32.393900	34.869600	2018-01-05T15:45:00	Estuary mouth	10	45.0	28.164	76042.8	0.095	0.181	0.021	0.119	0.039	0.013	0.152	0.140	0.048	0.004	0.019	0.010	0.003	0.232	0.045	0.001	0.006	1.507	0.000	0.000	0.130	8.042	0.010	0.001	0.011	0.208	0.000	0.083	0.024	0.000	0.077	0.052	0.000	0.000	0.006	0.001		0.011	0.022	0.030	0.043	0.000	0.006	0.029	0.055	0.004	0.000	0.010	0.004	0.498	0.565	0.029	0.003	0.000	0.036	0.135	0.047	0.000	0.119	0.041	0.578	0.467	0.000	0.169	0.029	0.585	0.299	0.000	0.023		0.000	0.000		0.002	0.027	0.016	0.169
AlexEst_F173_A4	Flood	F173	A4	073	32.393900	34.869600	2018-01-05T16:30:00	Estuary mouth	10	45.0	26.249	70872.1	0.085	0.262	0.028	0.158	0.049	0.012	0.126	0.150	0.037	0.005	0.015	0.010	0.004	0.285	0.052	0.001	0.008	1.134	0.000	0.000	0.122	5.944	0.007	0.001	0.009	0.190	0.000	0.067	0.038	0.000	0.122	0.054	0.000	0.000	0.005	0.000		0.013	0.020	0.037	0.039	0.000	0.006	0.023	0.063	0.005	0.000	0.010	0.005	0.576	0.729	0.030	0.004	0.000	0.030	0.089	0.060	0.000	0.321	0.043	0.976	0.330	0.000	0.118	0.025	0.372	0.249	0.000	0.018		0.000	0.001		0.000	0.035	0.013	0.140
AlexEst_F173_A4	Flood	F173	A4	074	32.393900	34.869600	2018-01-05T17:15:00	Estuary mouth	10	52.0	23.475	73240.5	0.110	0.670	0.035	0.189	0.054	0.017	0.126	0.164	0.038	0.006	0.021	0.013	0.007	0.333	0.067	0.001	0.009	1.339	0.000	0.000	0.115	6.212	0.007	0.001	0.010	0.196	0.000	0.062	0.045	0.000	0.172	0.075	0.000	0.000	0.007	0.000		0.015	0.024	0.041	0.042	0.000	0.009	0.022	0.070	0.006	0.000	0.011	0.006	0.668	0.952	0.038	0.004	0.000	0.032	0.092	0.090	0.000	0.747	0.052	1.469	0.340	0.000	0.126	0.028	0.364	0.419	0.000	0.018		0.000	0.001		0.002	0.065	0.014	0.179
AlexEst_F173_A4	Flood	F173	A4	075	32.393900	34.869600	2018-01-05T18:14:00	Estuary mouth	10	89.5	19.986	107325.3	0.118	0.899	0.039	0.207	0.058	0.020	0.179	0.127	0.057	0.008	0.029	0.017	0.017	0.300	0.072	0.001	0.009	1.801	0.000	0.000	0.110	6.867	0.006	0.000	0.008	0.201	0.000	0.085	0.044	0.000	0.202	0.072	0.000	0.000	0.008	0.000		0.023	0.021	0.041	0.047	0.000	0.010	0.033	0.093	0.007	0.000	0.010	0.005	0.647	1.045	0.048	0.004	0.000	0.043	0.058	0.092	0.000	1.306	0.062	2.837	0.389	0.000	0.171	0.019	0.355	0.593	0.000	0.021		0.000	0.002		0.000	0.106	0.017	0.317
AlexEst_F173_A4	Flood	F173	A4	076	32.393900	34.869600	2018-01-05T19:14:00	Estuary mouth	10	90.0	17.041	92021.8	0.107	0.686	0.040	0.174	0.060	0.015	0.175	0.123	0.059	0.008	0.025	0.018	0.015	0.287	0.064	0.001	0.007	1.575	0.000	0.000	0.111	6.608	0.005	0.001	0.009	0.177	0.000	0.265	0.038	0.000	0.203	0.072	0.000	0.000	0.008	0.000		0.013	0.017	0.045	0.041	0.000	0.010	0.021	0.080	0.007	0.000	0.011	0.005	0.680	0.645	0.045	0.004	0.000	0.034	0.067	0.077	0.000	1.459	0.068	4.099	0.361	0.000	0.151	0.033	0.328	0.605	0.000	0.019		0.000	0.002		0.000	0.108	0.018	0.251
AlexEst_F173_A4	Flood	F173	A4	077	32.393900	34.869600	2018-01-05T20:14:00	Estuary mouth	10	83.0	15.974	79551.6	0.099	0.596	0.043	0.161	0.060	0.015	0.170	0.105	0.063	0.008	0.026	0.018	0.019	0.291	0.064	0.001	0.007	1.780	0.000	0.000	0.104	6.593	0.005	0.000	0.009	0.159	0.000	0.385	0.031	0.000	0.208	0.074	0.000	0.000	0.008	0.000		0.014	0.016	0.044	0.040	0.000	0.010	0.027	0.070	0.006	0.000	0.012	0.006	0.713	0.594	0.057	0.004	0.000	0.032	0.051	0.066	0.000	1.237	0.070	4.136	0.328	0.000	0.120	0.023	0.300	0.655	0.000	0.017		0.000	0.005		0.000	0.088	0.016	0.237
AlexEst_F173_A4	Flood	F173	A4	078	32.393900	34.869600	2018-01-05T22:00:00	Estuary mouth	10	113.0	14.437	97883.8	0.095	0.513	0.038	0.175	0.054	0.016	0.178	0.055	0.056	0.010	0.028	0.016	0.022	0.246	0.066	0.001	0.007	2.012	0.000	0.000	0.092	7.421	0.005	0.000	0.009	0.150	0.000	0.289	0.022	0.000	0.216	0.086	0.000	0.000	0.010	0.001		0.016	0.015	0.040	0.039	0.005	0.012	0.019	0.061	0.007	0.000	0.011	0.010	0.715	0.425	0.077	0.005	0.000	0.034	0.043	0.046	0.000	0.964	0.077	3.713	0.258	0.000	0.117	0.019	0.218	0.291	0.000	0.016		0.000	0.003		0.000	0.060	0.013	0.204
AlexEst_F173_A4	Flood	F173	A4	079	32.393900	34.869600	2018-01-06T00:00:00	Estuary mouth	10	120.0	8.865	63825.9	0.063	0.466	0.023	0.156	0.046	0.029	0.191	0.045	0.052	0.008	0.012	0.015	0.012	0.206	0.061	0.001	0.007	1.422	0.000	0.000	0.088	6.938	0.005	0.000	0.006	0.125	0.000	0.187	0.020	0.000	0.179	0.082	0.000	0.000	0.007	0.001		0.012	0.012	0.042	0.034	0.010	0.017	0.021	0.065	0.010	0.000	0.011	0.008	0.640	0.515	0.064	0.008	0.000	0.113	0.013	0.040	0.000	0.828	0.074	3.176	0.213	0.000	0.174	0.019	0.114	0.294	0.000	0.017		0.000	0.006		0.000	0.046	0.011	0.192
AlexEst_F173_A4	Flood	F173	A4	080	32.393900	34.869600	2018-01-06T02:00:00	Estuary mouth	10	120.0	5.660	40752.0	0.057	0.404	0.020	0.130	0.038	0.023	0.164	0.048	0.046	0.007	0.009	0.015	0.009	0.163	0.064	0.002	0.010	1.174	0.000	0.000	0.061	5.260	0.005	0.001	0.007	0.082	0.000	0.136	0.018	0.000	0.115	0.057	0.000	0.000	0.005	0.002		0.007	0.011	0.034	0.029	0.008	0.012	0.016	0.058	0.009	0.000	0.013	0.007	0.572	0.338	0.052	0.008	0.014	0.154	0.014	0.034	0.000	0.170	0.069	1.819	0.214	0.000	0.263	0.028	0.075	0.225	0.000	0.020		0.000	0.006		0.000	0.041	0.010	0.209
AlexEst_F173_A4	Flood	F173	A4	081	32.393900	34.869600	2018-01-06T04:00:00	Estuary mouth	10	120.0	4.286	30857.6	0.046	0.329	0.014	0.110	0.027	0.020	0.136	0.043	0.042	0.005	0.006	0.013	0.005	0.113	0.058	0.002	0.007	0.978	0.000	0.000	0.039	4.088	0.006	0.001	0.004	0.069	0.000	0.108	0.015	0.000	0.085	0.038	0.000	0.000	0.005	0.001		0.005	0.009	0.028	0.021	0.005	0.007	0.016	0.052	0.005	0.000	0.013	0.007	0.522	0.206	0.044	0.006	0.000	0.143	0.011	0.024	0.000	0.065	0.059	1.313	0.238	0.000	0.263	0.029	0.065	0.183	0.000	0.023		0.000	0.005		0.000	0.037	0.011	0.187
AlexEst_F173_A4	Flood	F173	A4	082	32.393900	34.869600	2018-01-06T06:00:00	Estuary mouth	10	270.0	3.868	62661.6	0.047	0.319	0.013	0.101	0.022	0.019	0.141	0.039	0.039	0.005	0.006	0.012	0.005	0.102	0.066	0.002	0.007	1.005	0.000	0.000	0.030	4.128	0.007	0.000	0.005	0.064	0.000	0.037	0.014	0.000	0.080	0.025	0.000	0.000	0.004	0.002		0.005	0.009	0.034	0.021	0.004	0.003	0.013	0.047	0.005	0.000	0.015	0.005	0.517	0.208	0.046	0.006	0.000	0.109	0.007	0.019	0.000	0.124	0.053	1.589	0.242	0.000	0.189	0.020	0.065	0.196	0.000	0.021		0.000	0.005		0.000	0.029	0.011	0.151
AlexEst_F173_A4	Flood	F173	A4	083	32.393900	34.869600	2018-01-06T13:00:00	Estuary mouth	10	330.0	2.315	45830.4	0.049	0.327	0.014	0.096	0.022	0.021	0.194	0.027	0.038	0.006	0.008	0.012	0.006	0.126	0.109	0.002	0.005	0.899	0.000	0.000	0.040	4.245	0.011	0.001	0.012	0.052	0.000	0.058	0.014	0.000	0.086	0.039	0.000	0.000	0.003	0.002		0.004	0.010	0.090	0.019	0.002	0.006	0.013	0.045	0.008	0.000	0.017	0.007	0.524	0.201	0.046	0.010	0.000	0.067	0.010	0.018	0.000	0.371	0.048	1.814	0.179	0.000	0.085	0.020	0.057	0.161	0.000	0.012		0.000	0.004		0.000	0.017	0.007	0.089
AlexEst_F174_A4	Flood	F174	A4	084	32.393900	34.869600	2018-01-25T15:10:00	Estuary mouth	10	140.0	28.940	243096.0	0.135	0.154	0.006	0.133	0.020	0.004	0.151	0.016	0.179	0.003	0.121	0.006	0.008	0.154	0.026	0.001	0.005	0.668	0.000	0.000	0.040	1.711	0.004	0.000	0.004	0.039	0.000	0.009	0.085	0.000	0.065	0.024	0.000	0.001	0.002	0.000		0.003	0.005	0.013	0.012	0.000	0.005	0.016	0.030	0.025	0.000	0.011	0.001	0.175	0.028	0.011	0.003	0.000	0.015	0.009	0.008	0.000	0.102	0.030	1.294	0.523	0.000	0.046	0.022	1.333	0.097	0.000	0.016		0.000	0.004	0.000	0.002	0.025	0.008	0.147
AlexEst_F174_A4	Flood	F174	A4	085	32.393900	34.869600	2018-01-25T15:50:00	Estuary mouth	10	60.0	29.345	105643.5	0.095	0.196	0.009	0.122	0.030	0.005	0.201	0.026	0.130	0.002	0.067	0.007	0.009	0.137	0.028	0.001	0.005	1.611	0.000	0.000	0.062	2.614	0.005	0.000	0.014	0.050	0.000	0.012	0.061	0.000	0.074	0.035	0.000	0.000	0.002	0.000		0.006	0.006	0.016	0.016	0.000	0.006	0.014	0.041	0.029	0.000	0.040	0.001	0.254	0.042	0.012	0.004	0.000	0.019	0.013	0.012	0.000	0.031	0.050	0.647	0.706	0.000	0.077	0.043	4.037	0.126	0.000	0.038		0.000	0.005	0.000	0.012	0.076	0.017	0.321
AlexEst_F174_A4	Flood	F174	A4	086	32.393900	34.869600	2018-01-25T17:10:00	Estuary mouth	10	140.0	28.054	235653.6	0.417	0.780	0.014	0.120	0.051	0.008	0.265	0.073	0.046	0.003	0.066	0.009	0.005	0.146	0.032	0.002	0.004	2.177	0.000	0.000	0.106	2.723	0.004	0.001	0.006	0.090	0.000	0.079	0.263	0.000	0.119	0.031	0.000	0.000	0.002	0.000		0.011	0.014	0.026	0.027	0.000	0.008	0.016	0.048	0.029	0.000	0.051	0.002	0.333	0.105	0.018	0.008	0.000	0.013	0.033	0.016	0.000	0.061	0.040	0.897	0.257	0.000	0.039	0.020	1.070	0.098	0.000	0.014		0.000	0.002	0.000	0.021	0.017	0.005	0.121
AlexEst_F174_A4	Flood	F174	A4	087	32.393900	34.869600	2018-01-25T20:30:00	Estuary mouth	10	240.0	22.210	319824.0	0.094	0.291	0.015	0.140	0.051	0.006	0.192	0.042	0.038	0.004	0.106	0.010	0.010	0.121	0.049	0.003	0.004	2.343	0.000	0.000	0.084	3.354	0.004	0.001	0.005	0.078	0.000	0.103	0.162	0.000	0.153	0.052	0.000	0.000	0.002	0.000		0.013	0.011	0.036	0.030	0.000	0.010	0.010	0.046	0.020	0.000	0.033	0.003	0.374	0.097	0.025	0.005	0.000	0.014	0.027	0.020	0.000	0.478	0.062	2.162	0.183	0.000	0.043	0.018	0.802	0.166	0.000	0.010		0.000	0.002	0.000	0.001	0.010	0.003	0.131
AlexEst_F174_A4	Flood	F174	A4	088	32.393900	34.869600	2018-01-26T01:10:00	Estuary mouth	10	260.0	14.354	223922.4	0.063	0.213	0.021	0.134	0.052	0.004	0.249	0.032	0.041	0.007	0.259	0.012	0.011	0.100	0.045	0.003	0.005	1.620	0.000	0.000	0.097	2.388	0.005	0.001	0.011	0.070	0.000	0.062	0.113	0.000	0.128	0.059	0.000	0.001	0.002	0.000		0.015	0.011	0.037	0.040	0.000	0.012	0.013	0.046	0.015	0.000	0.026	0.005	0.400	0.092	0.033	0.007	0.000	0.015	0.016	0.014	0.000	0.454	0.050	2.605	0.370	0.000	0.044	0.018	0.782	0.139	0.000	0.015		0.000	0.003	0.000	0.002	0.010	0.003	0.111
AlexEst_F174_A4	Flood	F174	A4	089	32.393900	34.869600	2018-01-26T05:10:00	Estuary mouth	10	202.5	14.273	173423.0	0.049	0.172	0.019	0.129	0.043	0.004	0.175	0.024	0.031	0.005	0.749	0.010	0.008	0.094	0.049	0.002	0.005	1.174	0.000	0.000	0.069	2.406	0.006	0.001	0.006	0.056	0.000	0.034	0.088	0.000	0.104	0.054	0.000	0.000	0.002	0.000		0.014	0.009	0.046	0.027	0.000	0.009	0.012	0.042	0.014	0.000	0.019	0.005	0.363	0.132	0.032	0.007	0.000	0.013	0.023	0.011	0.000	0.480	0.044	3.186	0.175	0.000	0.046	0.018	0.279	0.146	0.000	0.013		0.000	0.003	0.000	0.003	0.011	0.004	0.126
AlexEst_F174_A4	Flood	F174	A4	090	32.393900	34.869600	2018-01-26T07:55:00	Estuary mouth	10	142.5	31.305	267656.0	0.052	0.172	0.013	0.090	0.033	0.003	0.158	0.016	0.031	0.005	0.612	0.009	0.008	0.067	0.039	0.002	0.005	1.164	0.000	0.000	0.056	2.699	0.005	0.001	0.008	0.060	0.000	0.025	0.086	0.000	0.108	0.063	0.000	0.001	0.003	0.000		0.012	0.009	0.030	0.028	0.000	0.010	0.008	0.041	0.012	0.000	0.039	0.004	0.357	0.124	0.069	0.006	0.000	0.015	0.016	0.008	0.000	0.226	0.043	2.134	0.245	0.000	0.046	0.018	0.367	0.081	0.000	0.014		0.000	0.004	0.000	0.002	0.010	0.003	0.120
AlexEst_F174_A4	Flood	F174	A4	091	32.393900	34.869600	2018-01-26T10:35:00	Estuary mouth	10	80.0	52.918	254008.0	0.048	0.167	0.015	0.080	0.038	0.002	0.095	0.027	0.025	0.004	0.040	0.008	0.006	0.115	0.031	0.003	0.004	1.133	0.000	0.000	0.090	1.415	0.003	0.007	0.007	0.069	0.000	0.061	0.107	0.000	0.145	0.072	0.000	0.001	0.003	0.000		0.013	0.012	0.030	0.015	0.000	0.009	0.007	0.043	0.023	0.000	0.011	0.002	0.337	0.069	0.024	0.005	0.000	0.008	0.012	0.008	0.000	0.123	0.023	0.666	0.126	0.000	0.017	0.009	0.242	0.045	0.000	0.008		0.000	0.001	0.000	0.000	0.007	0.003	0.049
AlexEst_F174_A4	Flood	F174	A4	092	32.393900	34.869600	2018-01-26T11:15:00	Estuary mouth	10	60.0	63.387	228193.9	0.043	0.158	0.010	0.070	0.031	0.002	0.084	0.020	0.022	0.003	0.054	0.007	0.004	0.086	0.025	0.003	0.003	1.066	0.000	0.000	0.102	1.780	0.004	0.002	0.005	0.067	0.000	0.067	0.080	0.000	0.129	0.046	0.000	0.001	0.004	0.000		0.012	0.013	0.046	0.015	0.000	0.010	0.007	0.038	0.013	0.000	0.009	0.002	0.343	0.088	0.022	0.004	0.000	0.008	0.019	0.006	0.000	0.111	0.019	0.323	0.126	0.000	0.014	0.009	0.197	0.031	0.000	0.026		0.000	0.001	0.000	0.004	0.004	0.002	0.038
AlexEst_F174_A4	Flood	F174	A4	093	32.393900	34.869600	2018-01-26T12:35:00	Estuary mouth	10	60.0	78.965	284273.0	0.034	0.142	0.007	0.081	0.025	0.002	0.107	0.015	0.022	0.002	0.025	0.007	0.003	0.072	0.022	0.002	0.004	0.915	0.000	0.000	0.101	1.426	0.004	0.002	0.002	0.055	0.000	0.099	0.088	0.000	0.102	0.043	0.000	0.001	0.004	0.000		0.013	0.016	0.045	0.019	0.000	0.010	0.006	0.034	0.031	0.000	0.006	0.002	0.367	0.141	0.018	0.013	0.000	0.007	0.169	0.006	0.000	0.139	0.021	0.255	0.104	0.000	0.013	0.008	0.182	0.031	0.000	0.007		0.000	0.000	0.000	0.001	0.004	0.002	0.044
AlexEst_F174_A4	Flood	F174	A4	094	32.393900	34.869600	2018-01-26T13:15:00	Estuary mouth	10	80.0	83.071	398739.6	0.031	0.106	0.007	0.058	0.019	0.001	0.070	0.011	0.016	0.002	0.010	0.005	0.003	0.065	0.022	0.002	0.003	0.724	0.000	0.000	0.096	1.210	0.004	0.001	0.005	0.051	0.000	0.093	0.074	0.000	0.099	0.040	0.000	0.000	0.003	0.000		0.016	0.016	0.045	0.013	0.000	0.009	0.006	0.030	0.007	0.000	0.005	0.002	0.325	0.076	0.013	0.005	0.000	0.006	0.051	0.005	0.000	0.095	0.018	0.229	0.081	0.000	0.011	0.007	0.145	0.033	0.000	0.008		0.000	0.000	0.000	0.000	0.004	0.002	0.030
AlexEst_F174_A4	Flood	F174	A4	095	32.393900	34.869600	2018-01-26T15:15:00	Estuary mouth	10	82.5	89.716	444092.4	0.036	0.107	0.010	0.062	0.021	0.002	0.081	0.010	0.019	0.002	0.008	0.005	0.003	0.095	0.024	0.002	0.004	0.728	0.000	0.000	0.081	1.139	0.005	0.002	0.006	0.055	0.000	0.097	0.068	0.000	0.104	0.063	0.000	0.001	0.003	0.000		0.019	0.015	0.032	0.013	0.000	0.007	0.006	0.031	0.019	0.000	0.010	0.002	0.446	0.075	0.012	0.004	0.000	0.005	0.029	0.004	0.000	0.101	0.018	0.257	0.084	0.000	0.010	0.007	0.195	0.030	0.000	0.008		0.000	0.001	0.000	0.000	0.005	0.002	0.032
AlexEst_F174_A4	Flood	F174	A4	096	32.393900	34.869600	2018-01-26T16:00:00	Estuary mouth	10	60.0	91.712	330165.0	0.025	0.088	0.008	0.056	0.017	0.001	0.068	0.008	0.015	0.002	0.005	0.004	0.003	0.073	0.020	0.002	0.004	0.518	0.000	0.000	0.072	0.952	0.005	0.001	0.003	0.045	0.000	0.066	0.047	0.000	0.088	0.042	0.000	0.000	0.002	0.000		0.021	0.023	0.030	0.012	0.000	0.004	0.003	0.027	0.014	0.000	0.009	0.002	0.412	0.043	0.014	0.005	0.000	0.004	0.048	0.004	0.000	0.078	0.015	0.199	0.069	0.000	0.008	0.006	0.114	0.024	0.000	0.006		0.000	0.000	0.000	0.012	0.003	0.002	0.022
AlexEst_F174_A4	Flood	F174	A4	097	32.393900	34.869600	2018-01-26T17:15:00	Estuary mouth	10	75.0	94.009	423042.2	0.032	0.106	0.008	0.065	0.019	0.002	0.088	0.012	0.020	0.002	0.004	0.005	0.003	0.102	0.025	0.002	0.004	0.569	0.000	0.000	0.082	0.967	0.005	0.001	0.004	0.051	0.000	0.066	0.050	0.000	0.090	0.058	0.000	0.000	0.004	0.000		0.026	0.025	0.033	0.013	0.000	0.007	0.009	0.030	0.035	0.000	0.011	0.002	0.471	0.053	0.016	0.007	0.000	0.005	0.029	0.004	0.000	0.074	0.015	0.463	0.071	0.000	0.009	0.005	0.140	0.022	0.000	0.005		0.000	0.001	0.000	0.004	0.004	0.002	0.026
AlexEst_F174_A4	Flood	F174	A4	098	32.393900	34.869600	2018-01-26T18:30:00	Estuary mouth	10	75.0	96.000	432000.0	0.029	0.103	0.012	0.068	0.019	0.002	0.106	0.018	0.020	0.003	0.009	0.006	0.004	0.135	0.034	0.001	0.003	0.490	0.000	0.000	0.093	0.981	0.007	0.001	0.004	0.038	0.000	0.047	0.054	0.000	0.111	0.071	0.000	0.001	0.003	0.000		0.021	0.021	0.032	0.012	0.000	0.008	0.014	0.027	0.018	0.000	0.008	0.002	0.555	0.091	0.019	0.007	0.000	0.006	0.012	0.005	0.000	0.082	0.015	0.231	0.056	0.000	0.006	0.005	0.089	0.028	0.000	0.004		0.000	0.001	0.000	0.000	0.002	0.001	0.020
AlexEst_F174_A4	Flood	F174	A4	099	32.393900	34.869600	2018-01-26T19:45:00	Estuary mouth	10	75.0	96.938	436218.7	0.029	0.108	0.014	0.066	0.041	0.002	0.111	0.020	0.021	0.003	0.008	0.006	0.005	0.139	0.036	0.001	0.003	0.496	0.000	0.000	0.087	0.931	0.009	0.001	0.003	0.036	0.000	0.047	0.046	0.000	0.111	0.071	0.000	0.001	0.003	0.000		0.015	0.021	0.039	0.014	0.001	0.005	0.012	0.030	0.020	0.000	0.006	0.003	0.492	0.075	0.019	0.007	0.000	0.006	0.010	0.006	0.000	0.095	0.016	0.246	0.060	0.000	0.009	0.005	0.102	0.024	0.000	0.004		0.000	0.000	0.000	0.000	0.004	0.001	0.021
AlexEst_F174_A4	Flood	F174	A4	100	32.393900	34.869600	2018-01-26T21:00:00	Estuary mouth	10	75.0	97.875	440437.5	0.030	0.114	0.013	0.062	0.021	0.004	0.120	0.015	0.022	0.003	0.015	0.006	0.006	0.126	0.032	0.001	0.003	0.491	0.000	0.000	0.072	0.908	0.010	0.001	0.002	0.032	0.000	0.043	0.030	0.000	0.108	0.037	0.000	0.000	0.003	0.000		0.011	0.020	0.046	0.014	0.002	0.001	0.009	0.027	0.010	0.000	0.007	0.003	0.488	0.065	0.017	0.006	0.000	0.005	0.008	0.006	0.000	0.126	0.017	0.356	0.060	0.000	0.012	0.005	0.101	0.033	0.000	0.004		0.000	0.000	0.000	0.002	0.003	0.001	0.022
AlexEst_F174_A4	Flood	F174	A4	101	32.393900	34.869600	2018-01-26T22:15:00	Estuary mouth	10	75.0	100.428	451927.8	0.030	0.131	0.011	0.059	0.021	0.006	0.120	0.021	0.023	0.002	0.021	0.005	0.006	0.111	0.030	0.001	0.002	0.582	0.000	0.000	0.071	0.936	0.008	0.004	0.002	0.029	0.000	0.050	0.033	0.000	0.099	0.036	0.000	0.000	0.003	0.000		0.008	0.019	0.043	0.015	0.004	0.004	0.006	0.024	0.007	0.000	0.008	0.002	0.423	0.054	0.017	0.005	0.000	0.006	0.006	0.005	0.000	0.136	0.017	0.510	0.062	0.000	0.014	0.006	0.103	0.035	0.000	0.003		0.000	0.001	0.000	0.001	0.003	0.001	0.023
AlexEst_F174_A4	Flood	F174	A4	102	32.393900	34.869600	2018-01-26T23:30:00	Estuary mouth	10	75.0	103.230	464536.7	0.029	0.133	0.010	0.058	0.020	0.006	0.122	0.022	0.021	0.003	0.028	0.005	0.009	0.094	0.030	0.001	0.002	0.711	0.000	0.000	0.075	1.055	0.006	0.002	0.003	0.028	0.000	0.043	0.040	0.000	0.128	0.068	0.000	0.001	0.003	0.000		0.007	0.016	0.032	0.014	0.005	0.006	0.005	0.022	0.017	0.000	0.007	0.002	0.402	0.053	0.017	0.005	0.000	0.006	0.006	0.005	0.000	0.171	0.025	0.740	0.069	0.000	0.022	0.006	0.131	0.028	0.000	0.005		0.000	0.001	0.000	0.003	0.003	0.001	0.030
AlexEst_F174_A4	Flood	F174	A4	103	32.393900	34.869600	2018-01-27T00:45:00	Estuary mouth	10	150.0	98.760	888844.2	0.033	0.177	0.010	0.065	0.021	0.006	0.141	0.028	0.023	0.003	0.067	0.006	0.015	0.085	0.038	0.001	0.003	1.091	0.000	0.000	0.094	1.572	0.005	0.001	0.006	0.036	0.000	0.035	0.048	0.000	0.192	0.117	0.000	0.001	0.003	0.000		0.009	0.014	0.039	0.020	0.004	0.015	0.008	0.023	0.013	0.000	0.015	0.002	0.498	0.055	0.018	0.005	0.000	0.010	0.006	0.005	0.000	0.368	0.056	1.010	0.105	0.000	0.028	0.009	0.209	0.068	0.000	0.009		0.000	0.002	0.000	0.001	0.004	0.002	0.058
AlexEst_F174_A4	Flood	F174	A4	104	32.393900	34.869600	2018-01-27T04:30:00	Estuary mouth	10	225.0	46.829	632192.7	0.030	0.166	0.009	0.055	0.017	0.005	0.135	0.021	0.023	0.003	0.063	0.007	0.012	0.071	0.037	0.001	0.003	0.833	0.000	0.000	0.089	1.273	0.004	0.001	0.006	0.037	0.000	0.022	0.044	0.000	0.177	0.104	0.000	0.001	0.002	0.000		0.009	0.013	0.042	0.017	0.005	0.016	0.007	0.021	0.017	0.000	0.016	0.002	0.437	0.051	0.015	0.005	0.000	0.009	0.005	0.005	0.000	0.409	0.061	1.083	0.122	0.000	0.028	0.011	0.253	0.087	0.000	0.011		0.000	0.002	0.000	0.001	0.005	0.002	0.072
AlexEst_F174_A4	Flood	F174	A4	105	32.393900	34.869600	2018-01-27T08:15:00	Estuary mouth	10	225.0	21.512	290414.6	0.028	0.149	0.008	0.050	0.015	0.004	0.124	0.020	0.023	0.003	0.067	0.007	0.012	0.069	0.032	0.001	0.004	0.907	0.000	0.000	0.094	1.161	0.004	0.001	0.007	0.042	0.000	0.017	0.055	0.000	0.153	0.106	0.000	0.001	0.003	0.000		0.010	0.013	0.040	0.014	0.004	0.016	0.005	0.021	0.014	0.000	0.019	0.002	0.407	0.060	0.015	0.005	0.000	0.011	0.006	0.004	0.000	0.445	0.075	1.279	0.125	0.000	0.033	0.013	0.241	0.082	0.000	0.015		0.000	0.003	0.000	0.002	0.008	0.000	0.098
